year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2022,2,2022Q2,006,AMPHETAMINE,1751.42,1066296.791,164.25,1
2022,2,2022Q2,006,BUPRENORPHINE,519.98,1066296.791,48.77,1
2022,2,2022Q2,006,CODEINE,3220.12,1066296.791,301.99,1
2022,2,2022Q2,006,FENTANYL,49.39,1066296.791,4.63,1
2022,2,2022Q2,006,HYDROCODONE,121.11,1066296.791,11.36,1
2022,2,2022Q2,006,HYDROMORPHONE,3.41,1066296.791,0.32,1
2022,2,2022Q2,006,LISDEXAMFETAMINE,328.36,1066296.791,30.79,1
2022,2,2022Q2,006,MEPERIDINE,614.95,1066296.791,57.67,1
2022,2,2022Q2,006,METHADONE,1830.39,1066296.791,171.66,1
2022,2,2022Q2,006,METHYLPHENIDATE,2513.02,1066296.791,235.68,1
2022,2,2022Q2,006,MORPHINE,262.43,1066296.791,24.61,1
2022,2,2022Q2,006,OXYCODONE,3018.07,1066296.791,283.04,1
2022,2,2022Q2,006,TAPENTADOL,0,1066296.791,0,1
2022,2,2022Q2,007,AMPHETAMINE,1792.63,1167073.787,153.6,1
2022,2,2022Q2,007,BUPRENORPHINE,1098.59,1167073.787,94.13,1
2022,2,2022Q2,007,CODEINE,2973.69,1167073.787,254.8,1
2022,2,2022Q2,007,FENTANYL,45.03,1167073.787,3.86,1
2022,2,2022Q2,007,HYDROCODONE,54.91,1167073.787,4.7,1
2022,2,2022Q2,007,HYDROMORPHONE,5.14,1167073.787,0.44,1
2022,2,2022Q2,007,LISDEXAMFETAMINE,266.5,1167073.787,22.83,1
2022,2,2022Q2,007,MEPERIDINE,504.93,1167073.787,43.26,1
2022,2,2022Q2,007,METHADONE,6582.78,1167073.787,564.04,1
2022,2,2022Q2,007,METHYLPHENIDATE,2823.32,1167073.787,241.91,1
2022,2,2022Q2,007,MORPHINE,244.29,1167073.787,20.93,1
2022,2,2022Q2,007,OXYCODONE,2975.71,1167073.787,254.97,1
2022,2,2022Q2,007,TAPENTADOL,9,1167073.787,0.77,1
2022,2,2022Q2,009,AMPHETAMINE,4172.88,986649.4113,422.93,1
2022,2,2022Q2,009,BUPRENORPHINE,516.52,986649.4113,52.35,1
2022,2,2022Q2,009,CODEINE,1859.8,986649.4113,188.5,1
2022,2,2022Q2,009,FENTANYL,55.91,986649.4113,5.67,1
2022,2,2022Q2,009,HYDROCODONE,44.96,986649.4113,4.56,1
