year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2023,4,2023Q4,006,AMPHETAMINE,1884.39,1066296.75,176.72,1
2023,4,2023Q4,006,BUPRENORPHINE,680.69,1066296.75,63.84,1
2023,4,2023Q4,006,CODEINE,2788.04,1066296.75,261.47,1
2023,4,2023Q4,006,FENTANYL,32.61,1066296.75,3.06,1
2023,4,2023Q4,006,HYDROCODONE,85.13,1066296.75,7.98,1
2023,4,2023Q4,006,HYDROMORPHONE,12.5,1066296.75,1.17,1
2023,4,2023Q4,006,LISDEXAMFETAMINE,342.24,1066296.75,32.1,1
2023,4,2023Q4,006,MEPERIDINE,315.27,1066296.75,29.57,1
2023,4,2023Q4,006,METHADONE,682.43,1066296.75,64,1
2023,4,2023Q4,006,METHYLPHENIDATE,2116.43,1066296.75,198.48,1
2023,4,2023Q4,006,MORPHINE,251.22,1066296.75,23.56,1
2023,4,2023Q4,006,OXYCODONE,2819.04,1066296.75,264.38,1
2023,4,2023Q4,007,AMPHETAMINE,1730.94,1167073.75,148.31,1
2023,4,2023Q4,007,BUPRENORPHINE,1201.44,1167073.75,102.94,1
2023,4,2023Q4,007,CODEINE,2554.88,1167073.75,218.91,1
2023,4,2023Q4,007,FENTANYL,33.31,1167073.75,2.85,1
2023,4,2023Q4,007,HYDROCODONE,24.24,1167073.75,2.08,1
2023,4,2023Q4,007,HYDROMORPHONE,4.08,1167073.75,0.35,1
2023,4,2023Q4,007,LISDEXAMFETAMINE,258.99,1167073.75,22.19,1
2023,4,2023Q4,007,MEPERIDINE,235.2,1167073.75,20.15,1
2023,4,2023Q4,007,METHADONE,5154.43,1167073.75,441.65,1
2023,4,2023Q4,007,METHYLPHENIDATE,2724.64,1167073.75,233.46,1
2023,4,2023Q4,007,MORPHINE,171.43,1167073.75,14.69,1
2023,4,2023Q4,007,OXYCODONE,2207.63,1167073.75,189.16,1
2023,4,2023Q4,007,TAPENTADOL,12,1167073.75,1.03,1
2023,4,2023Q4,009,AMPHETAMINE,3773.43,986649.4375,382.45,1
2023,4,2023Q4,009,BUPRENORPHINE,644.56,986649.4375,65.33,1
2023,4,2023Q4,009,CODEINE,1481.87,986649.4375,150.19,1
2023,4,2023Q4,009,FENTANYL,39.86,986649.4375,4.04,1
2023,4,2023Q4,009,HYDROCODONE,52.2,986649.4375,5.29,1
2023,4,2023Q4,009,HYDROMORPHONE,15.17,986649.4375,1.54,1
2023,4,2023Q4,009,LISDEXAMFETAMINE,1567,986649.4375,158.82,1
2023,4,2023Q4,009,MEPERIDINE,420.93,986649.4375,42.66,1
2023,4,2023Q4,009,METHADONE,9536.54,986649.4375,966.56,1
2023,4,2023Q4,009,METHYLPHENIDATE,3787.13,986649.4375,383.84,1
2023,4,2023Q4,009,MORPHINE,597.8,986649.4375,60.59,1
2023,4,2023Q4,009,OXYCODONE,2272.58,986649.4375,230.33,1
2023,4,2023Q4,009,TAPENTADOL,215,986649.4375,21.79,1
2023,4,2023Q4,010,AMPHETAMINE,9505.52,466111.4688,2039.32,2
2023,4,2023Q4,010,BUPRENORPHINE,3375.31,466111.4688,724.14,2
2023,4,2023Q4,010,CODEINE,997.6,466111.4688,214.03,2
2023,4,2023Q4,010,FENTANYL,41.73,466111.4688,8.95,2
2023,4,2023Q4,010,HYDROCODONE,1088.63,466111.4688,233.56,2
2023,4,2023Q4,010,HYDROMORPHONE,252.02,466111.4688,54.07,2
2023,4,2023Q4,010,LISDEXAMFETAMINE,3026.3,466111.4688,649.27,2
2023,4,2023Q4,010,MEPERIDINE,28.32,466111.4688,6.08,2
2023,4,2023Q4,010,METHADONE,16961.61,466111.4688,3638.96,2
2023,4,2023Q4,010,METHYLPHENIDATE,10398.67,466111.4688,2230.94,2
2023,4,2023Q4,010,MORPHINE,3404.93,466111.4688,730.5,2
2023,4,2023Q4,010,OXYCODONE,12696.99,466111.4688,2724.02,2
2023,4,2023Q4,010,OXYMORPHONE,24.09,466111.4688,5.17,2
2023,4,2023Q4,010,TAPENTADOL,521.5,466111.4688,111.88,2
2023,4,2023Q4,011,AMPHETAMINE,2548.85,165555.4063,1539.58,2
2023,4,2023Q4,011,BUPRENORPHINE,1553.63,165555.4063,938.44,2
2023,4,2023Q4,011,CODEINE,363.42,165555.4063,219.52,2
2023,4,2023Q4,011,FENTANYL,18.79,165555.4063,11.35,2
2023,4,2023Q4,011,HYDROCODONE,302.38,165555.4063,182.65,2
2023,4,2023Q4,011,HYDROMORPHONE,236.49,165555.4063,142.85,2
2023,4,2023Q4,011,LISDEXAMFETAMINE,1039.25,165555.4063,627.74,2
