year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2023,1,2023Q1,006,AMPHETAMINE,1681,1066296.75,157.65,1
2023,1,2023Q1,006,BUPRENORPHINE,619.73,1066296.75,58.12,1
2023,1,2023Q1,006,CODEINE,3060.99,1066296.75,287.07,1
2023,1,2023Q1,006,FENTANYL,38.35,1066296.75,3.6,1
2023,1,2023Q1,006,HYDROCODONE,110.17,1066296.75,10.33,1
2023,1,2023Q1,006,HYDROMORPHONE,4.08,1066296.75,0.38,1
2023,1,2023Q1,006,LISDEXAMFETAMINE,491.96,1066296.75,46.14,1
2023,1,2023Q1,006,MEPERIDINE,615.39,1066296.75,57.71,1
2023,1,2023Q1,006,METHADONE,1329.08,1066296.75,124.64,1
2023,1,2023Q1,006,METHYLPHENIDATE,2474.8,1066296.75,232.09,1
2023,1,2023Q1,006,MORPHINE,218.61,1066296.75,20.5,1
2023,1,2023Q1,006,OXYCODONE,2538.22,1066296.75,238.04,1
2023,1,2023Q1,007,AMPHETAMINE,1610.7,1167073.75,138.01,1
2023,1,2023Q1,007,BUPRENORPHINE,1221.84,1167073.75,104.69,1
2023,1,2023Q1,007,CODEINE,2534.98,1167073.75,217.21,1
2023,1,2023Q1,007,FENTANYL,39.15,1167073.75,3.35,1
2023,1,2023Q1,007,HYDROCODONE,36.01,1167073.75,3.09,1
2023,1,2023Q1,007,HYDROMORPHONE,7.4,1167073.75,0.63,1
2023,1,2023Q1,007,LISDEXAMFETAMINE,326.05,1167073.75,27.94,1
2023,1,2023Q1,007,MEPERIDINE,582.27,1167073.75,49.89,1
2023,1,2023Q1,007,METHADONE,6046.14,1167073.75,518.06,1
2023,1,2023Q1,007,METHYLPHENIDATE,2928.39,1167073.75,250.92,1
2023,1,2023Q1,007,MORPHINE,163.36,1167073.75,14,1
2023,1,2023Q1,007,OXYCODONE,2200.41,1167073.75,188.54,1
2023,1,2023Q1,007,TAPENTADOL,0,1167073.75,0,1
2023,1,2023Q1,009,AMPHETAMINE,3764.22,986649.4375,381.52,1
2023,1,2023Q1,009,BUPRENORPHINE,611.19,986649.4375,61.95,1
2023,1,2023Q1,009,CODEINE,1678.57,986649.4375,170.13,1
2023,1,2023Q1,009,FENTANYL,36.81,986649.4375,3.73,1
2023,1,2023Q1,009,HYDROCODONE,46.38,986649.4375,4.7,1
2023,1,2023Q1,009,HYDROMORPHONE,9.93,986649.4375,1.01,1
2023,1,2023Q1,009,LISDEXAMFETAMINE,1747.02,986649.4375,177.07,1
2023,1,2023Q1,009,MEPERIDINE,944.27,986649.4375,95.7,1
