year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2023,2,2023Q2,006,AMPHETAMINE,2081.93,1066296.75,195.25,1
2023,2,2023Q2,006,BUPRENORPHINE,633.63,1066296.75,59.42,1
2023,2,2023Q2,006,CODEINE,3219.01,1066296.75,301.89,1
2023,2,2023Q2,006,FENTANYL,36.22,1066296.75,3.4,1
2023,2,2023Q2,006,HYDROCODONE,76.63,1066296.75,7.19,1
2023,2,2023Q2,006,HYDROMORPHONE,7.09,1066296.75,0.66,1
2023,2,2023Q2,006,LISDEXAMFETAMINE,391.95,1066296.75,36.76,1
2023,2,2023Q2,006,MEPERIDINE,624.21,1066296.75,58.54,1
2023,2,2023Q2,006,METHADONE,1363.07,1066296.75,127.83,1
2023,2,2023Q2,006,METHYLPHENIDATE,2239.68,1066296.75,210.04,1
2023,2,2023Q2,006,MORPHINE,181.95,1066296.75,17.06,1
2023,2,2023Q2,006,OXYCODONE,2818.78,1066296.75,264.35,1
2023,2,2023Q2,007,AMPHETAMINE,1875.23,1167073.75,160.68,1
2023,2,2023Q2,007,BUPRENORPHINE,1185.21,1167073.75,101.55,1
2023,2,2023Q2,007,CODEINE,2674.22,1167073.75,229.14,1
2023,2,2023Q2,007,FENTANYL,40.25,1167073.75,3.45,1
2023,2,2023Q2,007,HYDROCODONE,30.95,1167073.75,2.65,1
2023,2,2023Q2,007,HYDROMORPHONE,4.17,1167073.75,0.36,1
2023,2,2023Q2,007,LISDEXAMFETAMINE,329.52,1167073.75,28.23,1
2023,2,2023Q2,007,MEPERIDINE,458.19,1167073.75,39.26,1
2023,2,2023Q2,007,METHADONE,6691.9,1167073.75,573.39,1
2023,2,2023Q2,007,METHYLPHENIDATE,2615.37,1167073.75,224.1,1
2023,2,2023Q2,007,MORPHINE,184.07,1167073.75,15.77,1
2023,2,2023Q2,007,OXYCODONE,2526.11,1167073.75,216.45,1
2023,2,2023Q2,007,TAPENTADOL,0,1167073.75,0,1
2023,2,2023Q2,009,AMPHETAMINE,3751.51,986649.4375,380.23,1
2023,2,2023Q2,009,BUPRENORPHINE,693.88,986649.4375,70.33,1
2023,2,2023Q2,009,CODEINE,1654.26,986649.4375,167.66,1
2023,2,2023Q2,009,FENTANYL,41.91,986649.4375,4.25,1
2023,2,2023Q2,009,HYDROCODONE,43.49,986649.4375,4.41,1
2023,2,2023Q2,009,HYDROMORPHONE,14.66,986649.4375,1.49,1
2023,2,2023Q2,009,LISDEXAMFETAMINE,1596.71,986649.4375,161.83,1
2023,2,2023Q2,009,MEPERIDINE,683.69,986649.4375,69.29,1
2023,2,2023Q2,009,METHADONE,11798.48,986649.4375,1195.81,1
2023,2,2023Q2,009,METHYLPHENIDATE,3720.79,986649.4375,377.11,1
2023,2,2023Q2,009,MORPHINE,579.6,986649.4375,58.74,1
2023,2,2023Q2,009,OXYCODONE,2793.81,986649.4375,283.16,1
2023,2,2023Q2,009,TAPENTADOL,189,986649.4375,19.16,1
2023,2,2023Q2,010,AMPHETAMINE,9296.6,466111.4688,1994.5,2
2023,2,2023Q2,010,BUPRENORPHINE,3497.11,466111.4688,750.27,2
2023,2,2023Q2,010,CODEINE,1667.54,466111.4688,357.76,2
2023,2,2023Q2,010,FENTANYL,47.38,466111.4688,10.16,2
