year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2021,2,2021Q2,006,AMPHETAMINE,1977.19,1078226.532,183.37,1
2021,2,2021Q2,006,BUPRENORPHINE,573.36,1078226.532,53.18,1
2021,2,2021Q2,006,CODEINE,3801.37,1078226.532,352.56,1
2021,2,2021Q2,006,FENTANYL,49.95,1078226.532,4.63,1
2021,2,2021Q2,006,HYDROCODONE,137.43,1078226.532,12.75,1
2021,2,2021Q2,006,HYDROMORPHONE,7.8,1078226.532,0.72,1
2021,2,2021Q2,006,LISDEXAMFETAMINE,363.62,1078226.532,33.72,1
2021,2,2021Q2,006,MEPERIDINE,698.18,1078226.532,64.75,1
2021,2,2021Q2,006,METHADONE,1218.17,1078226.532,112.98,1
2021,2,2021Q2,006,METHYLPHENIDATE,2498.74,1078226.532,231.75,1
2021,2,2021Q2,006,MORPHINE,395.98,1078226.532,36.73,1
2021,2,2021Q2,006,OXYCODONE,3326.91,1078226.532,308.55,1
2021,2,2021Q2,006,TAPENTADOL,20,1078226.532,1.85,1
2021,2,2021Q2,007,AMPHETAMINE,2144.11,1187679.349,180.53,1
2021,2,2021Q2,007,BUPRENORPHINE,1172.22,1187679.349,98.7,1
2021,2,2021Q2,007,CODEINE,3153.81,1187679.349,265.54,1
2021,2,2021Q2,007,FENTANYL,59.04,1187679.349,4.97,1
2021,2,2021Q2,007,HYDROCODONE,47.96,1187679.349,4.04,1
2021,2,2021Q2,007,HYDROMORPHONE,3.9,1187679.349,0.33,1
2021,2,2021Q2,007,LISDEXAMFETAMINE,249.16,1187679.349,20.98,1
2021,2,2021Q2,007,MEPERIDINE,616.8,1187679.349,51.93,1
2021,2,2021Q2,007,METHADONE,5367.29,1187679.349,451.91,1
2021,2,2021Q2,007,METHYLPHENIDATE,2826.56,1187679.349,237.99,1
2021,2,2021Q2,007,MORPHINE,313.36,1187679.349,26.38,1
2021,2,2021Q2,007,OXYCODONE,3104.8,1187679.349,261.42,1
2021,2,2021Q2,007,TAPENTADOL,25,1187679.349,2.1,1
2021,2,2021Q2,009,AMPHETAMINE,4794.59,995891.1185,481.44,1
2021,2,2021Q2,009,BUPRENORPHINE,542.92,995891.1185,54.52,1
2021,2,2021Q2,009,CODEINE,2169.21,995891.1185,217.82,1
2021,2,2021Q2,009,FENTANYL,60.84,995891.1185,6.11,1
2021,2,2021Q2,009,HYDROCODONE,63.28,995891.1185,6.35,1
2021,2,2021Q2,009,HYDROMORPHONE,23.31,995891.1185,2.34,1
2021,2,2021Q2,009,LISDEXAMFETAMINE,1394.38,995891.1185,140.01,1
2021,2,2021Q2,009,MEPERIDINE,876.62,995891.1185,88.02,1
2021,2,2021Q2,009,METHADONE,15588.5,995891.1185,1565.28,1
2021,2,2021Q2,009,METHYLPHENIDATE,4491.24,995891.1185,450.98,1
2021,2,2021Q2,009,MORPHINE,723.52,995891.1185,72.65,1
2021,2,2021Q2,009,OXYCODONE,3517.51,995891.1185,353.2,1
2021,2,2021Q2,009,TAPENTADOL,199,995891.1185,19.98,1
2021,2,2021Q2,010,AMPHETAMINE,9566.99,466049.0325,2052.79,2
2021,2,2021Q2,010,BUPRENORPHINE,3618.11,466049.0325,776.34,2
2021,2,2021Q2,010,CODEINE,1783.88,466049.0325,382.77,2
2021,2,2021Q2,010,FENTANYL,63.51,466049.0325,13.63,2
2021,2,2021Q2,010,HYDROCODONE,1390.04,466049.0325,298.26,2
2021,2,2021Q2,010,HYDROMORPHONE,403.68,466049.0325,86.62,2
2021,2,2021Q2,010,LISDEXAMFETAMINE,2158.63,466049.0325,463.18,2
2021,2,2021Q2,010,MEPERIDINE,40.74,466049.0325,8.74,2
2021,2,2021Q2,010,METHADONE,13468.77,466049.0325,2889.99,2
2021,2,2021Q2,010,METHAMPHETAMINE,1.21,466049.0325,0.26,2
2021,2,2021Q2,010,METHYLPHENIDATE,8968.86,466049.0325,1924.45,2
2021,2,2021Q2,010,MORPHINE,4866.89,466049.0325,1044.29,2
2021,2,2021Q2,010,OXYCODONE,15269.97,466049.0325,3276.47,2
2021,2,2021Q2,010,OXYMORPHONE,42.29,466049.0325,9.07,2
2021,2,2021Q2,010,TAPENTADOL,687,466049.0325,147.41,2
2021,2,2021Q2,011,AMPHETAMINE,2358.57,166317.6003,1418.11,2
2021,2,2021Q2,011,BUPRENORPHINE,1446.09,166317.6003,869.48,2
2021,2,2021Q2,011,CODEINE,603.03,166317.6003,362.58,2
2021,2,2021Q2,011,FENTANYL,27.14,166317.6003,16.32,2
2021,2,2021Q2,011,HYDROCODONE,308.87,166317.6003,185.71,2
2021,2,2021Q2,011,HYDROMORPHONE,313.61,166317.6003,188.56,2
2021,2,2021Q2,011,LISDEXAMFETAMINE,668.28,166317.6003,401.81,2
2021,2,2021Q2,011,MEPERIDINE,31.92,166317.6003,19.19,2
2021,2,2021Q2,011,METHADONE,9852.19,166317.6003,5923.72,2
2021,2,2021Q2,011,METHYLPHENIDATE,2947.32,166317.6003,1772.1,2
2021,2,2021Q2,011,MORPHINE,2000.35,166317.6003,1202.73,2
2021,2,2021Q2,011,OXYCODONE,6555.75,166317.6003,3941.71,2
2021,2,2021Q2,011,OXYMORPHONE,9.37,166317.6003,5.63,2
2021,2,2021Q2,011,TAPENTADOL,180,166317.6003,108.23,2
2021,2,2021Q2,012,AMPHETAMINE,2802.8,128522.5726,2180.78,2
2021,2,2021Q2,012,BUPRENORPHINE,1650.59,128522.5726,1284.28,2
2021,2,2021Q2,012,CODEINE,489.62,128522.5726,380.96,2
2021,2,2021Q2,012,FENTANYL,16.33,128522.5726,12.71,2
2021,2,2021Q2,012,HYDROCODONE,503.86,128522.5726,392.04,2
2021,2,2021Q2,012,HYDROMORPHONE,94.41,128522.5726,73.46,2
2021,2,2021Q2,012,LISDEXAMFETAMINE,796.62,128522.5726,619.83,2
2021,2,2021Q2,012,MEPERIDINE,0.54,128522.5726,0.42,2
2021,2,2021Q2,012,METHADONE,5628.91,128522.5726,4379.71,2
2021,2,2021Q2,012,METHAMPHETAMINE,0,128522.5726,0,2
2021,2,2021Q2,012,METHYLPHENIDATE,3771.8,128522.5726,2934.74,2
2021,2,2021Q2,012,MORPHINE,950.75,128522.5726,739.75,2
2021,2,2021Q2,012,OXYCODONE,3172.95,128522.5726,2468.79,2
2021,2,2021Q2,012,OXYMORPHONE,29.97,128522.5726,23.32,2
2021,2,2021Q2,012,TAPENTADOL,65,128522.5726,50.57,2
2021,2,2021Q2,013,AMPHETAMINE,2926.2,84698.75,3454.83,2
2021,2,2021Q2,013,BUPRENORPHINE,1081.49,84698.75,1276.87,2
2021,2,2021Q2,013,CODEINE,372.91,84698.75,440.28,2
2021,2,2021Q2,013,FENTANYL,9.57,84698.75,11.3,2
2021,2,2021Q2,013,HYDROCODONE,267.64,84698.75,315.99,2
2021,2,2021Q2,013,HYDROMORPHONE,93.01,84698.75,109.81,2
2021,2,2021Q2,013,LISDEXAMFETAMINE,516.82,84698.75,610.19,2
2021,2,2021Q2,013,MEPERIDINE,0,84698.75,0,2
2021,2,2021Q2,013,METHADONE,2934.53,84698.75,3464.67,2
2021,2,2021Q2,013,METHAMPHETAMINE,2.01,84698.75,2.37,2
2021,2,2021Q2,013,METHYLPHENIDATE,1948.26,84698.75,2300.22,2
2021,2,2021Q2,013,MORPHINE,1005.96,84698.75,1187.69,2
2021,2,2021Q2,013,OXYCODONE,2906.23,84698.75,3431.25,2
2021,2,2021Q2,013,OXYMORPHONE,3.21,84698.75,3.79,2
2021,2,2021Q2,013,TAPENTADOL,86,84698.75,101.54,2
2021,2,2021Q2,014,AMPHETAMINE,6259.57,233084.7791,2685.53,1
2021,2,2021Q2,014,BUPRENORPHINE,1502.74,233084.7791,644.72,1
2021,2,2021Q2,014,CODEINE,1329.52,233084.7791,570.4,1
2021,2,2021Q2,014,FENTANYL,17.74,233084.7791,7.61,1
2021,2,2021Q2,014,HYDROCODONE,869.48,233084.7791,373.03,1
2021,2,2021Q2,014,HYDROMORPHONE,110.88,233084.7791,47.57,1
2021,2,2021Q2,014,LISDEXAMFETAMINE,1640.65,233084.7791,703.89,1
2021,2,2021Q2,014,MEPERIDINE,2.4,233084.7791,1.03,1
2021,2,2021Q2,014,METHADONE,8948.47,233084.7791,3839.15,1
2021,2,2021Q2,014,METHAMPHETAMINE,1.61,233084.7791,0.69,1
2021,2,2021Q2,014,METHYLPHENIDATE,5556.4,233084.7791,2383.85,1
2021,2,2021Q2,014,MORPHINE,1526.2,233084.7791,654.78,1
2021,2,2021Q2,014,OXYCODONE,5422.08,233084.7791,2326.23,1
2021,2,2021Q2,014,OXYMORPHONE,0.89,233084.7791,0.38,1
2021,2,2021Q2,014,TAPENTADOL,329.5,233084.7791,141.36,1
2021,2,2021Q2,015,AMPHETAMINE,8786.24,414498.3882,2119.73,1
2021,2,2021Q2,015,BUPRENORPHINE,1924.21,414498.3882,464.23,1
2021,2,2021Q2,015,CODEINE,1940.51,414498.3882,468.16,1
2021,2,2021Q2,015,FENTANYL,27.31,414498.3882,6.59,1
2021,2,2021Q2,015,HYDROCODONE,1137.8,414498.3882,274.5,1
2021,2,2021Q2,015,HYDROMORPHONE,182.67,414498.3882,44.07,1
2021,2,2021Q2,015,LISDEXAMFETAMINE,1795,414498.3882,433.05,1
2021,2,2021Q2,015,MEPERIDINE,15.8,414498.3882,3.81,1
2021,2,2021Q2,015,METHADONE,5363.09,414498.3882,1293.87,1
2021,2,2021Q2,015,METHYLPHENIDATE,7555.08,414498.3882,1822.7,1
2021,2,2021Q2,015,MORPHINE,1713.18,414498.3882,413.31,1
2021,2,2021Q2,015,OXYCODONE,6897.25,414498.3882,1664,1
2021,2,2021Q2,015,OXYMORPHONE,26.76,414498.3882,6.46,1
2021,2,2021Q2,015,TAPENTADOL,540,414498.3882,130.28,1
2021,2,2021Q2,016,AMPHETAMINE,5699.68,199220.0479,2861,2
2021,2,2021Q2,016,BUPRENORPHINE,2404.16,199220.0479,1206.79,2
2021,2,2021Q2,016,CODEINE,1287.78,199220.0479,646.41,2
2021,2,2021Q2,016,FENTANYL,25.2,199220.0479,12.65,2
2021,2,2021Q2,016,HYDROCODONE,673.54,199220.0479,338.09,2
2021,2,2021Q2,016,HYDROMORPHONE,144.44,199220.0479,72.5,2
2021,2,2021Q2,016,LISDEXAMFETAMINE,992.6,199220.0479,498.24,2
2021,2,2021Q2,016,MEPERIDINE,2.94,199220.0479,1.48,2
2021,2,2021Q2,016,METHADONE,10122.26,199220.0479,5080.94,2
2021,2,2021Q2,016,METHYLPHENIDATE,3502.52,199220.0479,1758.12,2
2021,2,2021Q2,016,MORPHINE,1264.16,199220.0479,634.55,2
2021,2,2021Q2,016,OXYCODONE,6032.23,199220.0479,3027.92,2
2021,2,2021Q2,016,OXYMORPHONE,6.42,199220.0479,3.22,2
2021,2,2021Q2,016,TAPENTADOL,112.5,199220.0479,56.47,2
2021,2,2021Q2,017,AMPHETAMINE,12374.55,408426.2152,3029.81,1
2021,2,2021Q2,017,BUPRENORPHINE,1704.13,408426.2152,417.24,1
