year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2019,2,2019Q2,006,AMPHETAMINE,2133.85,1043356.834,204.52,1
2019,2,2019Q2,006,BUPRENORPHINE,479.87,1043356.834,45.99,1
2019,2,2019Q2,006,CODEINE,3745.01,1043356.834,358.94,1
2019,2,2019Q2,006,FENTANYL,44.08,1043356.834,4.22,1
2019,2,2019Q2,006,HYDROCODONE,194.55,1043356.834,18.65,1
2019,2,2019Q2,006,HYDROMORPHONE,15.25,1043356.834,1.46,1
2019,2,2019Q2,006,LISDEXAMFETAMINE,382.12,1043356.834,36.62,1
2019,2,2019Q2,006,MEPERIDINE,959.19,1043356.834,91.93,1
2019,2,2019Q2,006,METHADONE,1547.31,1043356.834,148.3,1
2019,2,2019Q2,006,METHYLPHENIDATE,3578.51,1043356.834,342.98,1
2019,2,2019Q2,006,MORPHINE,410.08,1043356.834,39.3,1
2019,2,2019Q2,006,OXYCODONE,3599.9,1043356.834,345.03,1
2019,2,2019Q2,006,TAPENTADOL,55,1043356.834,5.27,1
2019,2,2019Q2,007,AMPHETAMINE,2269.97,1197585.85,189.55,1
2019,2,2019Q2,007,BUPRENORPHINE,1285.44,1197585.85,107.34,1
2019,2,2019Q2,007,CODEINE,3290.84,1197585.85,274.79,1
2019,2,2019Q2,007,FENTANYL,61.42,1197585.85,5.13,1
2019,2,2019Q2,007,HYDROCODONE,109.99,1197585.85,9.18,1
2019,2,2019Q2,007,HYDROMORPHONE,4.96,1197585.85,0.41,1
2019,2,2019Q2,007,LISDEXAMFETAMINE,234.13,1197585.85,19.55,1
2019,2,2019Q2,007,MEPERIDINE,678.68,1197585.85,56.67,1
2019,2,2019Q2,007,METHADONE,4483.18,1197585.85,374.35,1
2019,2,2019Q2,007,METHYLPHENIDATE,3849.55,1197585.85,321.44,1
2019,2,2019Q2,007,MORPHINE,454.41,1197585.85,37.94,1
2019,2,2019Q2,007,OXYCODONE,3421.04,1197585.85,285.66,1
2019,2,2019Q2,007,TAPENTADOL,50,1197585.85,4.18,1
2019,2,2019Q2,009,AMPHETAMINE,5001.48,951037.3083,525.9,1
2019,2,2019Q2,009,BUPRENORPHINE,475.29,951037.3083,49.98,1
2019,2,2019Q2,009,CODEINE,2533.88,951037.3083,266.43,1
2019,2,2019Q2,009,FENTANYL,69.15,951037.3083,7.27,1
2019,2,2019Q2,009,HYDROCODONE,101.95,951037.3083,10.72,1
2019,2,2019Q2,009,HYDROMORPHONE,33.69,951037.3083,3.54,1
2019,2,2019Q2,009,LISDEXAMFETAMINE,1438.89,951037.3083,151.3,1
2019,2,2019Q2,009,MEPERIDINE,1238.62,951037.3083,130.24,1
2019,2,2019Q2,009,METHADONE,15520.52,951037.3083,1631.96,1
2019,2,2019Q2,009,METHYLPHENIDATE,5805.04,951037.3083,610.39,1
2019,2,2019Q2,009,MORPHINE,1130.16,951037.3083,118.83,1
2019,2,2019Q2,009,OXYCODONE,4563.14,951037.3083,479.81,1
2019,2,2019Q2,009,TAPENTADOL,392,951037.3083,41.22,1
2019,2,2019Q2,010,AMPHETAMINE,9363.88,467175.0772,2004.36,2
2019,2,2019Q2,010,BUPRENORPHINE,3627.06,467175.0772,776.38,2
2019,2,2019Q2,010,CODEINE,2321.44,467175.0772,496.91,2
2019,2,2019Q2,010,FENTANYL,95.56,467175.0772,20.45,2
2019,2,2019Q2,010,HYDROCODONE,1623.31,467175.0772,347.47,2
2019,2,2019Q2,010,HYDROMORPHONE,419.87,467175.0772,89.87,2
2019,2,2019Q2,010,LISDEXAMFETAMINE,1959.76,467175.0772,419.49,2
2019,2,2019Q2,010,MEPERIDINE,93.69,467175.0772,20.05,2
2019,2,2019Q2,010,METHADONE,12618.64,467175.0772,2701.05,2
2019,2,2019Q2,010,METHAMPHETAMINE,1.61,467175.0772,0.34,2
2019,2,2019Q2,010,METHYLPHENIDATE,10213.86,467175.0772,2186.3,2
2019,2,2019Q2,010,MORPHINE,6009.43,467175.0772,1286.33,2
2019,2,2019Q2,010,OXYCODONE,18833.98,467175.0772,4031.46,2
2019,2,2019Q2,010,OXYMORPHONE,43.27,467175.0772,9.26,2
