year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2023,3,2023Q3,006,AMPHETAMINE,2071.86,1066296.75,194.3,1
2023,3,2023Q3,006,BUPRENORPHINE,648.66,1066296.75,60.83,1
2023,3,2023Q3,006,CODEINE,3089.72,1066296.75,289.76,1
2023,3,2023Q3,006,FENTANYL,42.31,1066296.75,3.97,1
2023,3,2023Q3,006,HYDROCODONE,97.42,1066296.75,9.14,1
2023,3,2023Q3,006,HYDROMORPHONE,6.61,1066296.75,0.62,1
2023,3,2023Q3,006,LISDEXAMFETAMINE,343.39,1066296.75,32.2,1
2023,3,2023Q3,006,MEPERIDINE,461.35,1066296.75,43.27,1
2023,3,2023Q3,006,METHADONE,1794.17,1066296.75,168.26,1
2023,3,2023Q3,006,METHYLPHENIDATE,2140.64,1066296.75,200.75,1
2023,3,2023Q3,006,MORPHINE,263.27,1066296.75,24.69,1
2023,3,2023Q3,006,OXYCODONE,2716.17,1066296.75,254.73,1
2023,3,2023Q3,007,AMPHETAMINE,1927.4,1167073.75,165.15,1
2023,3,2023Q3,007,BUPRENORPHINE,1196.54,1167073.75,102.52,1
2023,3,2023Q3,007,CODEINE,2501.83,1167073.75,214.37,1
2023,3,2023Q3,007,FENTANYL,37.85,1167073.75,3.24,1
2023,3,2023Q3,007,HYDROCODONE,32.06,1167073.75,2.75,1
2023,3,2023Q3,007,HYDROMORPHONE,2.97,1167073.75,0.25,1
2023,3,2023Q3,007,LISDEXAMFETAMINE,310.44,1167073.75,26.6,1
2023,3,2023Q3,007,MEPERIDINE,333.78,1167073.75,28.6,1
2023,3,2023Q3,007,METHADONE,6083.26,1167073.75,521.24,1
2023,3,2023Q3,007,METHYLPHENIDATE,2616.11,1167073.75,224.16,1
2023,3,2023Q3,007,MORPHINE,233.6,1167073.75,20.02,1
2023,3,2023Q3,007,OXYCODONE,2325.3,1167073.75,199.24,1
2023,3,2023Q3,007,TAPENTADOL,3,1167073.75,0.26,1
2023,3,2023Q3,009,AMPHETAMINE,4004.18,986649.4375,405.84,1
2023,3,2023Q3,009,BUPRENORPHINE,640.22,986649.4375,64.89,1
2023,3,2023Q3,009,CODEINE,1673.05,986649.4375,169.57,1
2023,3,2023Q3,009,FENTANYL,43.98,986649.4375,4.46,1
2023,3,2023Q3,009,HYDROCODONE,38.35,986649.4375,3.89,1
2023,3,2023Q3,009,HYDROMORPHONE,12.06,986649.4375,1.22,1
2023,3,2023Q3,009,LISDEXAMFETAMINE,1415.77,986649.4375,143.49,1
2023,3,2023Q3,009,MEPERIDINE,529.65,986649.4375,53.68,1
2023,3,2023Q3,009,METHADONE,12043.99,986649.4375,1220.7,1
2023,3,2023Q3,009,METHYLPHENIDATE,3584.41,986649.4375,363.29,1
2023,3,2023Q3,009,MORPHINE,521.21,986649.4375,52.83,1
2023,3,2023Q3,009,OXYCODONE,2250.35,986649.4375,228.08,1
2023,3,2023Q3,009,TAPENTADOL,193,986649.4375,19.56,1
2023,3,2023Q3,010,AMPHETAMINE,9199.85,466111.4688,1973.74,2
2023,3,2023Q3,010,BUPRENORPHINE,3359.69,466111.4688,720.79,2
2023,3,2023Q3,010,CODEINE,1477.87,466111.4688,317.06,2
2023,3,2023Q3,010,FENTANYL,44.27,466111.4688,9.5,2
2023,3,2023Q3,010,HYDROCODONE,1074.7,466111.4688,230.57,2
2023,3,2023Q3,010,HYDROMORPHONE,278.5,466111.4688,59.75,2
2023,3,2023Q3,010,LISDEXAMFETAMINE,3103.65,466111.4688,665.86,2
2023,3,2023Q3,010,MEPERIDINE,22.22,466111.4688,4.77,2
2023,3,2023Q3,010,METHADONE,17159.51,466111.4688,3681.42,2
2023,3,2023Q3,010,METHYLPHENIDATE,9973.86,466111.4688,2139.8,2
2023,3,2023Q3,010,MORPHINE,3565.53,466111.4688,764.95,2
2023,3,2023Q3,010,OXYCODONE,12734.17,466111.4688,2732,2
2023,3,2023Q3,010,OXYMORPHONE,25.69,466111.4688,5.51,2
2023,3,2023Q3,010,TAPENTADOL,527.5,466111.4688,113.17,2
2023,3,2023Q3,011,AMPHETAMINE,2549.4,165555.4063,1539.91,2
2023,3,2023Q3,011,BUPRENORPHINE,1557.48,165555.4063,940.76,2
2023,3,2023Q3,011,CODEINE,400.72,165555.4063,242.05,2
2023,3,2023Q3,011,FENTANYL,18.6,165555.4063,11.23,2
2023,3,2023Q3,011,HYDROCODONE,275.98,165555.4063,166.7,2
2023,3,2023Q3,011,HYDROMORPHONE,228.17,165555.4063,137.82,2
2023,3,2023Q3,011,LISDEXAMFETAMINE,997.97,165555.4063,602.8,2
2023,3,2023Q3,011,MEPERIDINE,4.36,165555.4063,2.63,2
2023,3,2023Q3,011,METHADONE,12536.54,165555.4063,7572.41,2
2023,3,2023Q3,011,METHYLPHENIDATE,3228.26,165555.4063,1949.96,2
2023,3,2023Q3,011,MORPHINE,1645.56,165555.4063,993.96,2
2023,3,2023Q3,011,OXYCODONE,5794.93,165555.4063,3500.3,2
2023,3,2023Q3,011,OXYMORPHONE,8.56,165555.4063,5.17,2
2023,3,2023Q3,011,TAPENTADOL,129,165555.4063,77.92,2
2023,3,2023Q3,012,AMPHETAMINE,3208.34,127724.7188,2511.92,2
2023,3,2023Q3,012,BUPRENORPHINE,1622.21,127724.7188,1270.08,2
2023,3,2023Q3,012,CODEINE,328.98,127724.7188,257.57,2
2023,3,2023Q3,012,FENTANYL,10.93,127724.7188,8.56,2
2023,3,2023Q3,012,HYDROCODONE,416.39,127724.7188,326.01,2
2023,3,2023Q3,012,HYDROMORPHONE,77.5,127724.7188,60.68,2
2023,3,2023Q3,012,LISDEXAMFETAMINE,1167.24,127724.7188,913.87,2
2023,3,2023Q3,012,MEPERIDINE,0,127724.7188,0,2
2023,3,2023Q3,012,METHADONE,6495.67,127724.7188,5085.68,2
2023,3,2023Q3,012,METHAMPHETAMINE,1.61,127724.7188,1.26,2
2023,3,2023Q3,012,METHYLPHENIDATE,4154.33,127724.7188,3252.57,2
2023,3,2023Q3,012,MORPHINE,1079.34,127724.7188,845.05,2
2023,3,2023Q3,012,OXYCODONE,2968.97,127724.7188,2324.51,2
2023,3,2023Q3,012,OXYMORPHONE,18.56,127724.7188,14.53,2
2023,3,2023Q3,012,TAPENTADOL,77.5,127724.7188,60.68,2
2023,3,2023Q3,013,AMPHETAMINE,2929.82,84554.79688,3465,2
2023,3,2023Q3,013,BUPRENORPHINE,1106.31,84554.79688,1308.39,2
2023,3,2023Q3,013,CODEINE,284.71,84554.79688,336.72,2
2023,3,2023Q3,013,FENTANYL,8.03,84554.79688,9.5,2
2023,3,2023Q3,013,HYDROCODONE,229.47,84554.79688,271.39,2
2023,3,2023Q3,013,HYDROMORPHONE,67.82,84554.79688,80.21,2
2023,3,2023Q3,013,LISDEXAMFETAMINE,883.63,84554.79688,1045.04,2
2023,3,2023Q3,013,MEPERIDINE,0,84554.79688,0,2
2023,3,2023Q3,013,METHADONE,5174.93,84554.79688,6120.21,2
2023,3,2023Q3,013,METHYLPHENIDATE,2455.65,84554.79688,2904.21,2
2023,3,2023Q3,013,MORPHINE,783.88,84554.79688,927.07,2
2023,3,2023Q3,013,OXYCODONE,2779.61,84554.79688,3287.35,2
2023,3,2023Q3,013,OXYMORPHONE,1.61,84554.79688,1.9,2
2023,3,2023Q3,013,TAPENTADOL,10,84554.79688,11.83,2
2023,3,2023Q3,014,AMPHETAMINE,6344.79,232721.7656,2726.34,1
2023,3,2023Q3,014,BUPRENORPHINE,1620.28,232721.7656,696.23,1
2023,3,2023Q3,014,CODEINE,922.47,232721.7656,396.38,1
2023,3,2023Q3,014,FENTANYL,16.33,232721.7656,7.02,1
2023,3,2023Q3,014,HYDROCODONE,583.95,232721.7656,250.92,1
2023,3,2023Q3,014,HYDROMORPHONE,118.4,232721.7656,50.88,1
2023,3,2023Q3,014,LISDEXAMFETAMINE,2555.72,232721.7656,1098.19,1
2023,3,2023Q3,014,MEPERIDINE,2.29,232721.7656,0.98,1
2023,3,2023Q3,014,METHADONE,7615.46,232721.7656,3272.35,1
2023,3,2023Q3,014,METHYLPHENIDATE,6242.84,232721.7656,2682.53,1
2023,3,2023Q3,014,MORPHINE,1261.2,232721.7656,541.93,1
2023,3,2023Q3,014,OXYCODONE,4694.44,232721.7656,2017.19,1
2023,3,2023Q3,014,OXYMORPHONE,3.12,232721.7656,1.34,1
2023,3,2023Q3,014,TAPENTADOL,249.5,232721.7656,107.21,1
2023,3,2023Q3,015,AMPHETAMINE,8495.22,415138.4063,2046.36,1
2023,3,2023Q3,015,BUPRENORPHINE,1990.78,415138.4063,479.55,1
2023,3,2023Q3,015,CODEINE,1377.16,415138.4063,331.74,1
2023,3,2023Q3,015,FENTANYL,20.7,415138.4063,4.99,1
2023,3,2023Q3,015,HYDROCODONE,875.3,415138.4063,210.85,1
2023,3,2023Q3,015,HYDROMORPHONE,127.2,415138.4063,30.64,1
2023,3,2023Q3,015,LISDEXAMFETAMINE,2956.35,415138.4063,712.14,1
2023,3,2023Q3,015,MEPERIDINE,9.8,415138.4063,2.36,1
