year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2022,4,2022Q4,006,AMPHETAMINE,1955.16,1066296.791,183.36,1
2022,4,2022Q4,006,BUPRENORPHINE,588.17,1066296.791,55.16,1
2022,4,2022Q4,006,CODEINE,3133.92,1066296.791,293.91,1
2022,4,2022Q4,006,FENTANYL,45.28,1066296.791,4.25,1
2022,4,2022Q4,006,HYDROCODONE,125.1,1066296.791,11.73,1
2022,4,2022Q4,006,HYDROMORPHONE,7.62,1066296.791,0.71,1
2022,4,2022Q4,006,LISDEXAMFETAMINE,403.51,1066296.791,37.84,1
2022,4,2022Q4,006,MEPERIDINE,510.15,1066296.791,47.84,1
2022,4,2022Q4,006,METHADONE,1940.85,1066296.791,182.02,1
2022,4,2022Q4,006,METHYLPHENIDATE,2456.26,1066296.791,230.35,1
2022,4,2022Q4,006,MORPHINE,169.91,1066296.791,15.93,1
2022,4,2022Q4,006,OXYCODONE,2910.94,1066296.791,273,1
2022,4,2022Q4,006,TAPENTADOL,0,1066296.791,0,1
2022,4,2022Q4,007,AMPHETAMINE,1725.61,1167073.787,147.86,1
2022,4,2022Q4,007,BUPRENORPHINE,1162.24,1167073.787,99.59,1
2022,4,2022Q4,007,CODEINE,2899.65,1167073.787,248.45,1
2022,4,2022Q4,007,FENTANYL,45.84,1167073.787,3.93,1
2022,4,2022Q4,007,HYDROCODONE,62.99,1167073.787,5.4,1
2022,4,2022Q4,007,HYDROMORPHONE,5.1,1167073.787,0.44,1
2022,4,2022Q4,007,LISDEXAMFETAMINE,328.94,1167073.787,28.19,1
2022,4,2022Q4,007,MEPERIDINE,427.47,1167073.787,36.63,1
2022,4,2022Q4,007,METHADONE,5724.16,1167073.787,490.47,1
2022,4,2022Q4,007,METHYLPHENIDATE,2705.03,1167073.787,231.78,1
2022,4,2022Q4,007,MORPHINE,202.95,1167073.787,17.39,1
2022,4,2022Q4,007,OXYCODONE,2663.5,1167073.787,228.22,1
2022,4,2022Q4,007,TAPENTADOL,0,1167073.787,0,1
2022,4,2022Q4,009,AMPHETAMINE,3907.55,986649.4113,396.04,1
2022,4,2022Q4,009,BUPRENORPHINE,599.23,986649.4113,60.73,1
2022,4,2022Q4,009,CODEINE,1834.38,986649.4113,185.92,1
2022,4,2022Q4,009,FENTANYL,55.66,986649.4113,5.64,1
2022,4,2022Q4,009,HYDROCODONE,56,986649.4113,5.68,1
2022,4,2022Q4,009,HYDROMORPHONE,14.5,986649.4113,1.47,1
2022,4,2022Q4,009,LISDEXAMFETAMINE,1692.68,986649.4113,171.56,1
2022,4,2022Q4,009,MEPERIDINE,450.67,986649.4113,45.68,1
2022,4,2022Q4,009,METHADONE,10647.83,986649.4113,1079.19,1
2022,4,2022Q4,009,METHYLPHENIDATE,4033.21,986649.4113,408.78,1
2022,4,2022Q4,009,MORPHINE,584.15,986649.4113,59.21,1
2022,4,2022Q4,009,OXYCODONE,2740.56,986649.4113,277.76,1
2022,4,2022Q4,009,TAPENTADOL,166,986649.4113,16.82,1
2022,4,2022Q4,010,AMPHETAMINE,9797.74,466111.478,2102.02,2
2022,4,2022Q4,010,BUPRENORPHINE,3527.74,466111.478,756.84,2
2022,4,2022Q4,010,CODEINE,1670.55,466111.478,358.4,2
2022,4,2022Q4,010,FENTANYL,51.62,466111.478,11.07,2
2022,4,2022Q4,010,HYDROCODONE,1225.26,466111.478,262.87,2
2022,4,2022Q4,010,HYDROMORPHONE,306.76,466111.478,65.81,2
2022,4,2022Q4,010,LISDEXAMFETAMINE,2701.46,466111.478,579.57,2
2022,4,2022Q4,010,MEPERIDINE,21.79,466111.478,4.67,2
2022,4,2022Q4,010,METHADONE,16574.98,466111.478,3556.01,2
2022,4,2022Q4,010,METHAMPHETAMINE,0,466111.478,0,2
2022,4,2022Q4,010,METHYLPHENIDATE,10041.92,466111.478,2154.4,2
2022,4,2022Q4,010,MORPHINE,3849.88,466111.478,825.96,2
2022,4,2022Q4,010,OXYCODONE,13612.17,466111.478,2920.37,2
2022,4,2022Q4,010,OXYMORPHONE,39.88,466111.478,8.56,2
2022,4,2022Q4,010,TAPENTADOL,569,466111.478,122.07,2
2022,4,2022Q4,011,AMPHETAMINE,2644.59,165555.4052,1597.4,2
2022,4,2022Q4,011,BUPRENORPHINE,1526.33,165555.4052,921.95,2
2022,4,2022Q4,011,CODEINE,475.5,165555.4052,287.22,2
2022,4,2022Q4,011,FENTANYL,23.26,165555.4052,14.05,2
2022,4,2022Q4,011,HYDROCODONE,290.88,165555.4052,175.7,2
2022,4,2022Q4,011,HYDROMORPHONE,254.55,165555.4052,153.76,2
2022,4,2022Q4,011,LISDEXAMFETAMINE,907.04,165555.4052,547.88,2
2022,4,2022Q4,011,MEPERIDINE,0,165555.4052,0,2
2022,4,2022Q4,011,METHADONE,13326.99,165555.4052,8049.87,2
2022,4,2022Q4,011,METHYLPHENIDATE,3294.27,165555.4052,1989.83,2
2022,4,2022Q4,011,MORPHINE,1720.37,165555.4052,1039.15,2
2022,4,2022Q4,011,OXYCODONE,6149.92,165555.4052,3714.72,2
2022,4,2022Q4,011,OXYMORPHONE,7.67,165555.4052,4.63,2
2022,4,2022Q4,011,TAPENTADOL,193,165555.4052,116.58,2
2022,4,2022Q4,012,AMPHETAMINE,3100.07,127724.7195,2427.15,2
2022,4,2022Q4,012,BUPRENORPHINE,1653.35,127724.7195,1294.46,2
2022,4,2022Q4,012,CODEINE,434.53,127724.7195,340.21,2
2022,4,2022Q4,012,FENTANYL,15.17,127724.7195,11.88,2
2022,4,2022Q4,012,HYDROCODONE,451.52,127724.7195,353.51,2
2022,4,2022Q4,012,HYDROMORPHONE,84.35,127724.7195,66.04,2
2022,4,2022Q4,012,LISDEXAMFETAMINE,878.13,127724.7195,687.52,2
2022,4,2022Q4,012,METHADONE,6714.62,127724.7195,5257.1,2
2022,4,2022Q4,012,METHAMPHETAMINE,0,127724.7195,0,2
2022,4,2022Q4,012,METHYLPHENIDATE,3860.47,127724.7195,3022.49,2
2022,4,2022Q4,012,MORPHINE,935.45,127724.7195,732.4,2
2022,4,2022Q4,012,OXYCODONE,3015.91,127724.7195,2361.26,2
2022,4,2022Q4,012,OXYMORPHONE,6.42,127724.7195,5.03,2
2022,4,2022Q4,012,TAPENTADOL,102.5,127724.7195,80.25,2
2022,4,2022Q4,013,AMPHETAMINE,3060,84554.79417,3618.96,2
2022,4,2022Q4,013,BUPRENORPHINE,1092.49,84554.79417,1292.05,2
2022,4,2022Q4,013,CODEINE,367.97,84554.79417,435.19,2
2022,4,2022Q4,013,FENTANYL,8.81,84554.79417,10.42,2
2022,4,2022Q4,013,HYDROCODONE,254.99,84554.79417,301.57,2
2022,4,2022Q4,013,HYDROMORPHONE,64.83,84554.79417,76.67,2
2022,4,2022Q4,013,LISDEXAMFETAMINE,655.57,84554.79417,775.32,2
2022,4,2022Q4,013,MEPERIDINE,0,84554.79417,0,2
2022,4,2022Q4,013,METHADONE,5011.1,84554.79417,5926.45,2
2022,4,2022Q4,013,METHYLPHENIDATE,2269.08,84554.79417,2683.56,2
2022,4,2022Q4,013,MORPHINE,834.51,84554.79417,986.95,2
2022,4,2022Q4,013,OXYCODONE,2815.36,84554.79417,3329.63,2
2022,4,2022Q4,013,OXYMORPHONE,0,84554.79417,0,2
2022,4,2022Q4,013,TAPENTADOL,104,84554.79417,123,2
2022,4,2022Q4,014,AMPHETAMINE,6356.83,232721.7728,2731.51,1
2022,4,2022Q4,014,BUPRENORPHINE,1523.26,232721.7728,654.54,1
2022,4,2022Q4,014,CODEINE,1102.6,232721.7728,473.78,1
2022,4,2022Q4,014,FENTANYL,18.27,232721.7728,7.85,1
2022,4,2022Q4,014,HYDROCODONE,774.63,232721.7728,332.86,1
2022,4,2022Q4,014,HYDROMORPHONE,106.3,232721.7728,45.68,1
2022,4,2022Q4,014,LISDEXAMFETAMINE,1917.56,232721.7728,823.97,1
2022,4,2022Q4,014,MEPERIDINE,1.74,232721.7728,0.75,1
2022,4,2022Q4,014,METHADONE,8783.46,232721.7728,3774.23,1
2022,4,2022Q4,014,METHAMPHETAMINE,0,232721.7728,0,1
2022,4,2022Q4,014,METHYLPHENIDATE,6047.92,232721.7728,2598.78,1
